"T K" "p [Bar]" "P saturated vapour [Bar]" "P saturated liquid [Bar]" "T saturated vapour K" "T saturated liquid K" "H gas [kJ/kg]" "H saturated liquid [kJ/kg]" "S gas [kJ/(kg K)]" "S saturated liquid [kJ/(kg K)]" "v liquid [dm^3/kg]" "v gas [m^3/kg]" "Cp liquid [kJ/(kg K)]" "Cp gas [kJ/(kg K)]" "Cv gas [kJ/(kg K)]" "Sound velocity [m/s]" "Viscosity liquid [kg/(m s)]" "Viscosity gas [kg/(m s)]" "Conductivity liquid [W/(m K)]" "Conductivity gas [W/(m K)]" "Heat of evap. [kJ/kg]"
1080.000 22.501 N/A N/A 491.6059595 491.6059595 4165.158779 N/A 8.136190115 N/A N/A 0.220579952 N/A 2.366075001 1.890329532 786.1516153 N/A N/A N/A 0.1078451942 N/A
1080.000 23.001 N/A N/A 492.7504651 492.7504651 4164.942776 N/A 8.125890351 N/A N/A 0.2157648751 N/A 2.366590336 1.890522425 786.1244112 N/A N/A N/A 0.1078451942 N/A
1080.000 23.501 N/A N/A 493.8758946 493.8758946 4164.726743 N/A 8.115808684 N/A N/A 0.2111546908 N/A 2.367106197 1.890715595 786.0972417 N/A N/A N/A 0.1078451942 N/A
1080.000 24.001 N/A N/A 494.9829695 494.9829695 4164.51068 N/A 8.105935929 N/A N/A 0.2067365939 N/A 2.367622581 1.890909042 786.0701066 N/A N/A N/A 0.1078451942 N/A
1080.000 24.501 N/A N/A 496.0723694 496.0723694 4164.294586 N/A 8.09626347 N/A N/A 0.2024988245 N/A 2.368139489 1.891102767 786.0430059 N/A N/A N/A 0.1078451942 N/A
1080.000 25.001 N/A N/A 497.1447354 497.1447354 4164.078462 N/A 8.086783212 N/A N/A 0.1984305632 N/A 2.368656919 1.891296767 786.0159398 N/A N/A N/A 0.1078451942 N/A
1080.000 25.501 N/A N/A 498.2006728 498.2006728 4163.862308 N/A 8.077487542 N/A N/A 0.1945218396 N/A 2.369174871 1.891491042 785.988908 N/A N/A N/A 0.1078451942 N/A
1080.000 26.001 N/A N/A 499.2407542 499.2407542 4163.646124 N/A 8.068369289 N/A N/A 0.1907634497 N/A 2.369693343 1.891685593 785.9619107 N/A N/A N/A 0.1078451942 N/A
1080.000 26.501 N/A N/A 500.2655212 500.2655212 4163.42991 N/A 8.059421694 N/A N/A 0.1871468845 N/A 2.370212335 1.891880418 785.9349477 N/A N/A N/A 0.1078451942 N/A
1080.000 27.001 N/A N/A 501.2754871 501.2754871 4163.213666 N/A 8.050638374 N/A N/A 0.1836642651 N/A 2.370731846 1.892075517 785.908019 N/A N/A N/A 0.1078451942 N/A
1080.000 27.501 N/A N/A 502.2711389 502.2711389 4162.997392 N/A 8.0420133 N/A N/A 0.1803082857 N/A 2.371251875 1.89227089 785.8811248 N/A N/A N/A 0.1078451942 N/A
1080.000 28.001 N/A N/A 503.2529388 503.2529388 4162.781089 N/A 8.033540769 N/A N/A 0.1770721622 N/A 2.371772422 1.892466534 785.8542648 N/A N/A N/A 0.1078451942 N/A
1080.000 28.501 N/A N/A 504.221326 504.221326 4162.564756 N/A 8.025215379 N/A N/A 0.1739495866 N/A 2.372293484 1.892662452 785.8274391 N/A N/A N/A 0.1078451942 N/A
1080.000 29.001 N/A N/A 505.1767185 505.1767185 4162.348393 N/A 8.017032011 N/A N/A 0.170934686 N/A 2.372815063 1.89285864 785.8006478 N/A N/A N/A 0.1078451942 N/A
1080.000 29.501 N/A N/A 506.119514 506.119514 4162.132002 N/A 8.008985808 N/A N/A 0.1680219856 N/A 2.373337156 1.8930551 785.7738906 N/A N/A N/A 0.1078451942 N/A
1100.000 0.001 N/A N/A 252.816153 252.816153 4221.853909 N/A 12.8111394 N/A N/A 5076.448712 N/A 2.357380492 1.895884567 794.0937632 N/A N/A N/A 0.1105015634 N/A
1100.000 0.501 N/A N/A 354.5303038 354.5303038 4221.64879 N/A 9.942097466 N/A N/A 10.13263216 N/A 2.357830253 1.896040672 794.0686582 N/A N/A N/A 0.1105015634 N/A
1100.000 1.001 N/A N/A 372.8031856 372.8031856 4221.443647 N/A 9.622528116 N/A N/A 5.070951817 N/A 2.358280515 1.896197073 794.0435856 N/A N/A N/A 0.1105015634 N/A
1100.000 1.501 N/A N/A 384.5412339 384.5412339 4221.238478 N/A 9.435413023 N/A N/A 3.381458286 N/A 2.358731299 1.89635377 794.0185475 N/A N/A N/A 0.1105015634 N/A
1100.000 2.001 N/A N/A 393.3990367 393.3990367 4221.033291 N/A 9.302581625 N/A N/A 2.53631266 N/A 2.359182549 1.896510758 793.9935386 N/A N/A N/A 0.1105015634 N/A
1100.000 2.501 N/A N/A 400.5984286 400.5984286 4220.828077 N/A 9.199501087 N/A N/A 2.029078745 N/A 2.359634326 1.896668043 793.9685645 N/A N/A N/A 0.1105015634 N/A
1100.000 3.001 N/A N/A 406.7080662 406.7080662 4220.622835 N/A 9.115242647 N/A N/A 1.690860415 N/A 2.360086635 1.896825625 793.943626 N/A N/A N/A 0.1105015634 N/A
1100.000 3.501 N/A N/A 412.041775 412.041775 4220.417565 N/A 9.043975124 N/A N/A 1.449245198 N/A 2.360539476 1.896983503 793.918723 N/A N/A N/A 0.1105015634 N/A
1100.000 4.001 N/A N/A 416.7922186 416.7922186 4220.212298 N/A 8.982225777 N/A N/A 1.268040632 N/A 2.360992649 1.897141654 793.8938371 N/A N/A N/A 0.1105015634 N/A
1100.000 4.501 N/A N/A 421.0866935 421.0866935 4220.006974 N/A 8.92773095 N/A N/A 1.127071455 N/A 2.361446542 1.897300122 793.8690042 N/A N/A N/A 0.1105015634 N/A
1100.000 5.001 N/A N/A 425.0139694 425.0139694 4219.801661 N/A 8.878974991 N/A N/A 1.014309192 N/A 2.361900713 1.897458856 793.8441836 N/A N/A N/A 0.1105015634 N/A
1100.000 5.501 N/A N/A 428.6385702 428.6385702 4219.596282 N/A 8.83484595 N/A N/A 0.922026764 N/A 2.362355656 1.897617913 793.8194209 N/A N/A N/A 0.1105015634 N/A
1100.000 6.001 N/A N/A 432.008939 432.008939 4219.390922 N/A 8.794553866 N/A N/A 0.8451377676 N/A 2.362810832 1.897777228 793.7946664 N/A N/A N/A 0.1105015634 N/A
1100.000 6.501 N/A N/A 435.1624606 435.1624606 4219.185541 N/A 8.75747669 N/A N/A 0.7800760428 N/A 2.363266486 1.897936831 793.7699428 N/A N/A N/A 0.1105015634 N/A
1100.000 7.001 N/A N/A 438.1286058 438.1286058 4218.979844 N/A 8.723089756 N/A N/A 0.7242328554 N/A 2.363724544 1.898096952 793.7454276 N/A N/A N/A 0.1105015634 N/A
1100.000 7.501 N/A N/A 440.9310509 440.9310509 4218.77438 N/A 8.691107042 N/A N/A 0.6758991878 N/A 2.364181437 1.898257162 793.7207919 N/A N/A N/A 0.1105015634 N/A
1100.000 8.001 N/A N/A 443.5891211 443.5891211 4218.568893 N/A 8.661179414 N/A N/A 0.6336064878 N/A 2.364638825 1.89841766 793.6961889 N/A N/A N/A 0.1105015634 N/A
1100.000 8.501 N/A N/A 446.1188086 446.1188086 4218.363384 N/A 8.633057555 N/A N/A 0.5962888276 N/A 2.365096707 1.898578446 793.6716185 N/A N/A N/A 0.1105015634 N/A
1100.000 9.001 N/A N/A 448.5335074 448.5335074 4218.157851 N/A 8.606534932 N/A N/A 0.563117126 N/A 2.365555082 1.898739518 793.6470807 N/A N/A N/A 0.1105015634 N/A
1100.000 9.501 N/A N/A 450.8445569 450.8445569 4217.952297 N/A 8.581438536 N/A N/A 0.5334368269 N/A 2.36601395 1.898900877 793.6225755 N/A N/A N/A 0.1105015634 N/A
1100.000 10.001 N/A N/A 453.0616347 453.0616347 4217.74672 N/A 8.557622 N/A N/A 0.5067242723 N/A 2.36647331 1.899062522 793.5981029 N/A N/A N/A 0.1105015634 N/A
1100.000 10.501 N/A N/A 455.1930966 455.1930966 4217.54112 N/A 8.534960389 N/A N/A 0.4825555391 N/A 2.366933161 1.899224452 793.5736628 N/A N/A N/A 0.1105015634 N/A
1100.000 11.001 N/A N/A 457.2461787 457.2461787 4217.335498 N/A 8.513346216 N/A N/A 0.4605837741 N/A 2.367393502 1.899386666 793.5492552 N/A N/A N/A 0.1105015634 N/A
1100.000 11.501 N/A N/A 459.2272185 459.2272185 4217.129854 N/A 8.492686333 N/A N/A 0.4405224412 N/A 2.367854333 1.899549165 793.5248801 N/A N/A N/A 0.1105015634 N/A
1100.000 12.001 N/A N/A 461.141783 461.141783 4216.924188 N/A 8.472899491 N/A N/A 0.4221327561 N/A 2.368315652 1.899711947 793.5005375 N/A N/A N/A 0.1105015634 N/A
1100.000 12.501 N/A N/A 462.9947973 462.9947973 4216.718499 N/A 8.453914392 N/A N/A 0.4052141374 N/A 2.368777459 1.899875012 793.4762274 N/A N/A N/A 0.1105015634 N/A
1100.000 13.001 N/A N/A 464.79064 464.79064 4216.512789 N/A 8.435668134 N/A N/A 0.3895968595 N/A 2.369239752 1.900038359 793.4519497 N/A N/A N/A 0.1105015634 N/A
1100.000 13.501 N/A N/A 466.5332221 466.5332221 4216.307056 N/A 8.418104937 N/A N/A 0.3751363398 N/A 2.369702532 1.900201989 793.4277044 N/A N/A N/A 0.1105015634 N/A
1100.000 14.001 N/A N/A 468.2260527 468.2260527 4216.101302 N/A 8.401175108 N/A N/A 0.3617086488 N/A 2.370165797 1.900365899 793.4034916 N/A N/A N/A 0.1105015634 N/A
1100.000 14.501 N/A N/A 469.8722926 469.8722926 4215.895526 N/A 8.384834187 N/A N/A 0.3492069495 N/A 2.370629547 1.90053009 793.3793111 N/A N/A N/A 0.1105015634 N/A
1100.000 15.001 N/A N/A 471.4748001 471.4748001 4215.689728 N/A 8.369042238 N/A N/A 0.3375386488 N/A 2.37109378 1.900694562 793.355163 N/A N/A N/A 0.1105015634 N/A
1100.000 15.501 N/A N/A 473.0361688 473.0361688 4215.483909 N/A 8.353763253 N/A N/A 0.3266231006 N/A 2.371558497 1.900859313 793.3310473 N/A N/A N/A 0.1105015634 N/A
1100.000 16.001 N/A N/A 474.5587596 474.5587596 4215.278068 N/A 8.338964655 N/A N/A 0.3163897387 N/A 2.372023695 1.901024343 793.3069639 N/A N/A N/A 0.1105015634 N/A
1100.000 16.501 N/A N/A 476.0447286 476.0447286 4215.072205 N/A 8.324616876 N/A N/A 0.3067765499 N/A 2.372489374 1.901189651 793.2829128 N/A N/A N/A 0.1105015634 N/A
1100.000 17.001 N/A N/A 477.4960503 477.4960503 4214.866321 N/A 8.310692994 N/A N/A 0.2977288163 N/A 2.372955534 1.901355237 793.258894 N/A N/A N/A 0.1105015634 N/A
1100.000 17.501 N/A N/A 478.9145375 478.9145375 4214.660416 N/A 8.29716843 N/A N/A 0.2891980731 N/A 2.373422174 1.901521101 793.2349075 N/A N/A N/A 0.1105015634 N/A
1100.000 18.001 N/A N/A 480.3018594 480.3018594 4214.454489 N/A 8.284020684 N/A N/A 0.2811412401 N/A 2.373889292 1.901687241 793.2109532 N/A N/A N/A 0.1105015634 N/A
1100.000 18.501 N/A N/A 481.6595559 481.6595559 4214.248541 N/A 8.271229103 N/A N/A 0.2735198943 N/A 2.374356889 1.901853658 793.1870312 N/A N/A N/A 0.1105015634 N/A
1100.000 19.001 N/A N/A 482.9890514 482.9890514 4214.042572 N/A 8.258774688 N/A N/A 0.2662996569 N/A 2.374824963 1.90202035 793.1631414 N/A N/A N/A 0.1105015634 N/A
1100.000 19.501 N/A N/A 484.291666 484.291666 4213.836582 N/A 8.246639921 N/A N/A 0.259449675 N/A 2.375293513 1.902187318 793.1392838 N/A N/A N/A 0.1105015634 N/A
1100.000 20.001 N/A N/A 485.5686258 485.5686258 4213.630571 N/A 8.234808614 N/A N/A 0.2529421809 N/A 2.375762538 1.902354559 793.1154583 N/A N/A N/A 0.1105015634 N/A
1100.000 20.501 N/A N/A 486.8210714 486.8210714 4213.424539 N/A 8.223265778 N/A N/A 0.2467521157 N/A 2.376232039 1.902522075 793.091665 N/A N/A N/A 0.1105015634 N/A
1100.000 21.001 N/A N/A 488.0500662 488.0500662 4213.218486 N/A 8.211997509 N/A N/A 0.2408568069 N/A 2.376702013 1.902689865 793.0679039 N/A N/A N/A 0.1105015634 N/A
1100.000 21.501 N/A N/A 489.2566031 489.2566031 4213.012412 N/A 8.200990884 N/A N/A 0.2352356912 N/A 2.377172461 1.902857927 793.0441749 N/A N/A N/A 0.1105015634 N/A
1100.000 22.001 N/A N/A 490.4416109 490.4416109 4212.806318 N/A 8.190233872 N/A N/A 0.2298700743 N/A 2.377643381 1.903026261 793.020478 N/A N/A N/A 0.1105015634 N/A
1100.000 22.501 N/A N/A 491.6059595 491.6059595 4212.600203 N/A 8.17971525 N/A N/A 0.2247429239 N/A 2.378114773 1.903194867 792.9968131 N/A N/A N/A 0.1105015634 N/A
1100.000 23.001 N/A N/A 492.7504651 492.7504651 4212.394067 N/A 8.16942454 N/A N/A 0.2198386884 N/A 2.378586635 1.903363745 792.9731804 N/A N/A N/A 0.1105015634 N/A
1100.000 23.501 N/A N/A 493.8758946 493.8758946 4212.187911 N/A 8.159351936 N/A N/A 0.2151431399 N/A 2.379058967 1.903532893 792.9495796 N/A N/A N/A 0.1105015634 N/A
1100.000 24.001 N/A N/A 494.9829695 494.9829695 4211.981735 N/A 8.149488254 N/A N/A 0.2106432358 N/A 2.379531769 1.903702311 792.9260109 N/A N/A N/A 0.1105015634 N/A
1100.000 24.501 N/A N/A 496.0723694 496.0723694 4211.775538 N/A 8.139824876 N/A N/A 0.2063269986 N/A 2.380005039 1.903871998 792.9024742 N/A N/A N/A 0.1105015634 N/A
1100.000 25.001 N/A N/A 497.1447354 497.1447354 4211.56932 N/A 8.130353709 N/A N/A 0.2021834086 N/A 2.380478777 1.904041955 792.8789695 N/A N/A N/A 0.1105015634 N/A
1100.000 25.501 N/A N/A 498.2006728 498.2006728 4211.363083 N/A 8.121067139 N/A N/A 0.1982023105 N/A 2.380952981 1.90421218 792.8554967 N/A N/A N/A 0.1105015634 N/A
1100.000 26.001 N/A N/A 499.2407542 499.2407542 4211.156825 N/A 8.111957995 N/A N/A 0.1943743302 N/A 2.381427651 1.904382673 792.8320558 N/A N/A N/A 0.1105015634 N/A
1100.000 26.501 N/A N/A 500.2655212 500.2655212 4210.950547 N/A 8.103019517 N/A N/A 0.1906908009 N/A 2.381902787 1.904553433 792.8086469 N/A N/A N/A 0.1105015634 N/A
1100.000 27.001 N/A N/A 501.2754871 501.2754871 4210.74425 N/A 8.094245324 N/A N/A 0.1871436978 N/A 2.382378387 1.904724459 792.7852699 N/A N/A N/A 0.1105015634 N/A
1100.000 27.501 N/A N/A 502.2711389 502.2711389 4210.537932 N/A 8.085629387 N/A N/A 0.1837255799 N/A 2.38285445 1.904895752 792.7619248 N/A N/A N/A 0.1105015634 N/A
1100.000 28.001 N/A N/A 503.2529388 503.2529388 4210.331594 N/A 8.077166 N/A N/A 0.1804295375 N/A 2.383330977 1.905067311 792.7386115 N/A N/A N/A 0.1105015634 N/A
1100.000 28.501 N/A N/A 504.221326 504.221326 4210.125237 N/A 8.068849764 N/A N/A 0.1772491456 N/A 2.383807965 1.905239135 792.7153301 N/A N/A N/A 0.1105015634 N/A
1100.000 29.001 N/A N/A 505.1767185 505.1767185 4209.91886 N/A 8.060675558 N/A N/A 0.1741784227 N/A 2.384285414 1.905411223 792.6920805 N/A N/A N/A 0.1105015634 N/A
1100.000 29.501 N/A N/A 506.119514 506.119514 4209.712463 N/A 8.052638527 N/A N/A 0.1712117926 N/A 2.384763324 1.905583575 792.6688627 N/A N/A N/A 0.1105015634 N/A
1120.000 0.001 N/A N/A 252.816153 252.816153 4269.140057 N/A 12.8537403 N/A N/A 5168.74778 N/A 2.371257898 1.909762004 800.7101503 N/A N/A N/A 0.113157215 N/A
1120.000 0.501 N/A N/A 354.5303038 354.5303038 4268.943552 N/A 9.984702872 N/A N/A 10.31686184 N/A 2.371670054 1.909896032 800.6885614 N/A N/A N/A 0.113157215 N/A
1120.000 1.001 N/A N/A 372.8031856 372.8031856 4268.747033 N/A 9.665141219 N/A N/A 5.163186585 N/A 2.372082658 1.910030344 800.6670024 N/A N/A N/A 0.113157215 N/A
1120.000 1.501 N/A N/A 384.5412339 384.5412339 4268.550509 N/A 9.47804299 N/A N/A 3.443055181 N/A 2.372495655 1.910164935 800.6454679 N/A N/A N/A 0.113157215 N/A
1120.000 2.001 N/A N/A 393.3990367 393.3990367 4268.353954 N/A 9.345210218 N/A N/A 2.58248134 N/A 2.372909215 1.910299822 800.6239744 N/A N/A N/A 0.113157215 N/A
1120.000 2.501 N/A N/A 400.5984286 400.5984286 4268.157393 N/A 9.242137478 N/A N/A 2.066028826 N/A 2.373323172 1.910434987 800.602506 N/A N/A N/A 0.113157215 N/A
1120.000 3.001 N/A N/A 406.7080662 406.7080662 4267.960838 N/A 9.157896143 N/A N/A 1.721698278 N/A 2.373737453 1.910570422 800.5810556 N/A N/A N/A 0.113157215 N/A
1120.000 3.501 N/A N/A 412.041775 412.041775 4267.764243 N/A 9.086636044 N/A N/A 1.47568568 N/A 2.374152345 1.910706157 800.5596511 N/A N/A N/A 0.113157215 N/A
1120.000 4.001 N/A N/A 416.7922186 416.7922186 4267.56763 N/A 9.024885529 N/A N/A 1.29115919 N/A 2.374567715 1.910842177 800.5382796 N/A N/A N/A 0.113157215 N/A
1120.000 4.501 N/A N/A 421.0866935 421.0866935 4267.371032 N/A 8.970407682 N/A N/A 1.147650735 N/A 2.374983342 1.910978458 800.5169199 N/A N/A N/A 0.113157215 N/A
1120.000 5.001 N/A N/A 425.0139694 425.0139694 4267.174384 N/A 8.921650415 N/A N/A 1.032816424 N/A 2.375399656 1.911115046 800.4956135 N/A N/A N/A 0.113157215 N/A
1120.000 5.501 N/A N/A 428.6385702 428.6385702 4266.977758 N/A 8.877538246 N/A N/A 0.938875165 N/A 2.375816177 1.911251889 800.4743142 N/A N/A N/A 0.113157215 N/A
1120.000 6.001 N/A N/A 432.008939 432.008939 4266.781075 N/A 8.837245137 N/A N/A 0.8605707376 N/A 2.37623343 1.911389043 800.4530726 N/A N/A N/A 0.113157215 N/A
1120.000 6.501 N/A N/A 435.1624606 435.1624606 4266.58442 N/A 8.800175545 N/A N/A 0.7943260796 N/A 2.376650851 1.911526446 800.4318345 N/A N/A N/A 0.113157215 N/A
1120.000 7.001 N/A N/A 438.1286058 438.1286058 4266.387755 N/A 8.765843944 N/A N/A 0.7375436075 N/A 2.377068698 1.911664126 800.4106248 N/A N/A N/A 0.113157215 N/A
1120.000 7.501 N/A N/A 440.9310509 440.9310509 4266.190781 N/A 8.733825316 N/A N/A 0.6882613783 N/A 2.377488896 1.911802292 800.3896283 N/A N/A N/A 0.113157215 N/A
1120.000 8.001 N/A N/A 443.5891211 443.5891211 4265.994053 N/A 8.703905581 N/A N/A 0.6451997267 N/A 2.377907859 1.911940553 800.3685008 N/A N/A N/A 0.113157215 N/A
1120.000 8.501 N/A N/A 446.1188086 446.1188086 4265.797312 N/A 8.675791623 N/A N/A 0.6072035701 N/A 2.378327263 1.912079091 800.3474033 N/A N/A N/A 0.113157215 N/A
1120.000 9.001 N/A N/A 448.5335074 448.5335074 4265.600557 N/A 8.649276909 N/A N/A 0.5734287533 N/A 2.378747107 1.912217906 800.3263357 N/A N/A N/A 0.113157215 N/A
1120.000 9.501 N/A N/A 450.8445569 450.8445569 4265.40379 N/A 8.624188431 N/A N/A 0.543208819 N/A 2.379167391 1.912356998 800.3052981 N/A N/A N/A 0.113157215 N/A
1120.000 10.001 N/A N/A 453.0616347 453.0616347 4265.207009 N/A 8.60037982 N/A N/A 0.5160105881 N/A 2.379588113 1.912496364 800.2842904 N/A N/A N/A 0.113157215 N/A
1120.000 10.501 N/A N/A 455.1930966 455.1930966 4265.010215 N/A 8.577726144 N/A N/A 0.4914024299 N/A 2.380009274 1.912636006 800.2633127 N/A N/A N/A 0.113157215 N/A
1120.000 11.001 N/A N/A 457.2461787 457.2461787 4264.813408 N/A 8.556119914 N/A N/A 0.4690311847 N/A 2.380430872 1.912775922 800.2423648 N/A N/A N/A 0.113157215 N/A
1120.000 11.501 N/A N/A 459.2272185 459.2272185 4264.616588 N/A 8.535467983 N/A N/A 0.4486051067 N/A 2.380852906 1.912916112 800.2214468 N/A N/A N/A 0.113157215 N/A
1120.000 12.001 N/A N/A 461.141783 461.141783 4264.419755 N/A 8.515689099 N/A N/A 0.4298810702 N/A 2.381275377 1.913056575 800.2005587 N/A N/A N/A 0.113157215 N/A
1120.000 12.501 N/A N/A 462.9947973 462.9947973 4264.222909 N/A 8.496711969 N/A N/A 0.4126548466 N/A 2.381698282 1.913197311 800.1797004 N/A N/A N/A 0.113157215 N/A
1120.000 13.001 N/A N/A 464.79064 464.79064 4264.026051 N/A 8.478473687 N/A N/A 0.3967536246 N/A 2.382121621 1.913338319 800.158872 N/A N/A N/A 0.113157215 N/A
1120.000 13.501 N/A N/A 466.5332221 466.5332221 4263.829179 N/A 8.460918474 N/A N/A 0.3820301928 N/A 2.382545394 1.913479599 800.1380734 N/A N/A N/A 0.113157215 N/A
1120.000 14.001 N/A N/A 468.2260527 468.2260527 4263.632295 N/A 8.443996637 N/A N/A 0.3683583682 N/A 2.3829696 1.913621151 800.1173045 N/A N/A N/A 0.113157215 N/A
1120.000 14.501 N/A N/A 469.8722926 469.8722926 4263.435399 N/A 8.427663718 N/A N/A 0.3556293716 N/A 2.383394238 1.913762972 800.0965655 N/A N/A N/A 0.113157215 N/A
1120.000 15.001 N/A N/A 471.4748001 471.4748001 4263.238489 N/A 8.411879778 N/A N/A 0.3437489263 N/A 2.383819307 1.913905064 800.0758562 N/A N/A N/A 0.113157215 N/A
1120.000 15.501 N/A N/A 473.0361688 473.0361688 4263.041568 N/A 8.39660881 N/A N/A 0.3326349199 N/A 2.384244807 1.914047425 800.0551766 N/A N/A N/A 0.113157215 N/A
1120.000 16.001 N/A N/A 474.5587596 474.5587596 4262.844633 N/A 8.381818238 N/A N/A 0.3222155031 N/A 2.384670736 1.914190055 800.0345268 N/A N/A N/A 0.113157215 N/A
1120.000 16.501 N/A N/A 476.0447286 476.0447286 4262.647687 N/A 8.367478493 N/A N/A 0.3124275353 N/A 2.385097094 1.914332954 800.0139067 N/A N/A N/A 0.113157215 N/A
1120.000 17.001 N/A N/A 477.4960503 477.4960503 4262.450728 N/A 8.353562653 N/A N/A 0.3032153036 N/A 2.385523881 1.914476121 799.9933162 N/A N/A N/A 0.113157215 N/A
1120.000 17.501 N/A N/A 478.9145375 478.9145375 4262.253756 N/A 8.340046139 N/A N/A 0.2945294622 N/A 2.385951095 1.914619555 799.9727555 N/A N/A N/A 0.113157215 N/A
1120.000 18.001 N/A N/A 480.3018594 480.3018594 4262.056773 N/A 8.326906451 N/A N/A 0.2863261475 N/A 2.386378735 1.914763255 799.9522244 N/A N/A N/A 0.113157215 N/A
1120.000 18.501 N/A N/A 481.6595559 481.6595559 4261.859777 N/A 8.314122937 N/A N/A 0.2785662379 N/A 2.386806802 1.914907222 799.9317229 N/A N/A N/A 0.113157215 N/A
1120.000 19.001 N/A N/A 482.9890514 482.9890514 4261.662769 N/A 8.301676597 N/A N/A 0.2712147295 N/A 2.387235294 1.915051455 799.9112511 N/A N/A N/A 0.113157215 N/A
1120.000 19.501 N/A N/A 484.291666 484.291666 4261.465749 N/A 8.289549912 N/A N/A 0.2642402086 N/A 2.387664211 1.915195952 799.8908088 N/A N/A N/A 0.113157215 N/A
1120.000 20.001 N/A N/A 485.5686258 485.5686258 4261.268717 N/A 8.277726696 N/A N/A 0.2576144024 N/A 2.388093551 1.915340715 799.8703962 N/A N/A N/A 0.113157215 N/A
1120.000 20.501 N/A N/A 486.8210714 486.8210714 4261.071673 N/A 8.266191959 N/A N/A 0.2513117966 N/A 2.388523315 1.915485741 799.8500131 N/A N/A N/A 0.113157215 N/A
1120.000 21.001 N/A N/A 488.0500662 488.0500662 4260.874617 N/A 8.254931798 N/A N/A 0.2453093064 N/A 2.3889535 1.915631031 799.8296596 N/A N/A N/A 0.113157215 N/A
1120.000 21.501 N/A N/A 489.2566031 489.2566031 4260.67755 N/A 8.243933288 N/A N/A 0.2395859946 N/A 2.389384108 1.915776584 799.8093356 N/A N/A N/A 0.113157215 N/A
1120.000 22.001 N/A N/A 490.4416109 490.4416109 4260.48047 N/A 8.233184398 N/A N/A 0.234122827 N/A 2.389815136 1.915922399 799.7890411 N/A N/A N/A 0.113157215 N/A
1120.000 22.501 N/A N/A 491.6059595 491.6059595 4260.283379 N/A 8.222673908 N/A N/A 0.2289024616 N/A 2.390246584 1.916068477 799.7687761 N/A N/A N/A 0.113157215 N/A
1120.000 23.001 N/A N/A 492.7504651 492.7504651 4260.086276 N/A 8.212391337 N/A N/A 0.2239090641 N/A 2.390678451 1.916214815 799.7485406 N/A N/A N/A 0.113157215 N/A
1120.000 23.501 N/A N/A 493.8758946 493.8758946 4259.889161 N/A 8.202326881 N/A N/A 0.2191281479 N/A 2.391110737 1.916361415 799.7283346 N/A N/A N/A 0.113157215 N/A
1120.000 24.001 N/A N/A 494.9829695 494.9829695 4259.692035 N/A 8.192471354 N/A N/A 0.2145464333 N/A 2.391543441 1.916508274 799.708158 N/A N/A N/A 0.113157215 N/A
1120.000 24.501 N/A N/A 496.0723694 496.0723694 4259.494898 N/A 8.18281614 N/A N/A 0.2101517249 N/A 2.391976562 1.916655394 799.6880108 N/A N/A N/A 0.113157215 N/A
1120.000 25.001 N/A N/A 497.1447354 497.1447354 4259.297749 N/A 8.173353144 N/A N/A 0.2059328027 N/A 2.392410099 1.916802773 799.6678931 N/A N/A N/A 0.113157215 N/A
1120.000 25.501 N/A N/A 498.2006728 498.2006728 4259.100588 N/A 8.164074752 N/A N/A 0.2018793268 N/A 2.392844052 1.91695041 799.6478047 N/A N/A N/A 0.113157215 N/A
1120.000 26.001 N/A N/A 499.2407542 499.2407542 4258.903416 N/A 8.154973795 N/A N/A 0.1979817526 N/A 2.39327842 1.917098305 799.6277457 N/A N/A N/A 0.113157215 N/A
1120.000 26.501 N/A N/A 500.2655212 500.2655212 4258.706233 N/A 8.146043513 N/A N/A 0.1942312558 N/A 2.393713202 1.917246458 799.6077161 N/A N/A N/A 0.113157215 N/A
1120.000 27.001 N/A N/A 501.2754871 501.2754871 4258.509039 N/A 8.137277523 N/A N/A 0.1906196657 N/A 2.394148398 1.917394868 799.5877158 N/A N/A N/A 0.113157215 N/A
1120.000 27.501 N/A N/A 502.2711389 502.2711389 4258.311833 N/A 8.128669796 N/A N/A 0.1871394059 N/A 2.394584006 1.917543535 799.5677448 N/A N/A N/A 0.113157215 N/A
1120.000 28.001 N/A N/A 503.2529388 503.2529388 4258.114616 N/A 8.120214628 N/A N/A 0.1837834411 N/A 2.395020026 1.917692457 799.5478032 N/A N/A N/A 0.113157215 N/A
1120.000 28.501 N/A N/A 504.221326 504.221326 4257.917388 N/A 8.111906619 N/A N/A 0.1805452296 N/A 2.395456457 1.917841635 799.5278908 N/A N/A N/A 0.113157215 N/A
1120.000 29.001 N/A N/A 505.1767185 505.1767185 4257.72015 N/A 8.103740648 N/A N/A 0.1774186811 N/A 2.395893299 1.917991068 799.5080077 N/A N/A N/A 0.113157215 N/A
1120.000 29.501 N/A N/A 506.119514 506.119514 4257.5229 N/A 8.095711859 N/A N/A 0.1743981178 N/A 2.39633055 1.918140755 799.4881538 N/A N/A N/A 0.113157215 N/A
1140.000 0.001 N/A N/A 252.816153 252.816153 4316.703058 N/A 12.89583219 N/A N/A 5261.046847 N/A 2.385064057 1.923568191 807.2633083 N/A N/A N/A 0.1158117281 N/A
